customer_id,age,annual_income,months_active,avg_monthly_spend,purchase_frequency,avg_order_value,discount_usage_rate,return_rate,browsing_time_minutes,support_interactions,payment_method,region,customer_segment
25878,52,70571.20159709435,31,66.1951570645942,2.669044538057186,18.04152453806013,0.1842750982861543,0.3129177006051563,,1.0,UPI,Rural,Occasional
7101,29,47027.84090304031,53,,4.681474565059967,43.60268794410413,0.4732801143514017,0.1038424057002331,90.4950949964939,0.0,Card,Semi-Urban,Loyal
26736,26,16870.04791173873,37,419.0404893773251,4.571318547879943,75.21388083917456,0.4054835988493596,0.0214056733105485,153.9639200759995,1.0,Card,Urban,Loyal
23423,65,22683.26369850344,37,200.1974006076676,6.072964644116063,28.30459512818435,0.234318985283527,0.0157241591888276,,3.0,Wallet,Rural,Loyal
39663,33,,68,118.3104795572386,0.528398933746072,77.40811442943252,0.7588698493195494,0.0260296627517383,22.57446270798911,,Card,Urban,Occasional
37223,54,108511.974986995,25,652.5254145113735,9.558198641836295,61.8027219080513,0.7708114661165356,0.3087776437876453,34.30809199722698,0.0,Card,Urban,Occasional
49507,50,25440.91598498704,71,399.513829938262,2.946110282390686,101.2424390978306,0.2377341398144732,0.1083770758068644,24.84759932648062,0.0,UPI,Urban,Occasional
6157,19,35330.8378220369,49,210.7576567610253,4.860497040939813,35.96242013070403,0.2876429855400845,0.3942170784213073,28.63644355023202,,Wallet,Semi-Urban,Loyal
2299,54,38176.16779543774,27,925.7495412042572,4.885683874716346,157.2883561043911,0.2732362215299436,0.240902743294272,77.09683051385782,0.0,Card,Rural,Occasional
25669,52,129005.0870181002,8,238.4760149161867,2.146885467169958,75.78159974492233,0.6342018630492036,0.1455747718032331,60.84378427596423,3.0,Card,Rural,Occasional
27094,59,23230.73284981927,4,278.9915589814855,4.079699340136954,54.92284883419175,0.070303935081841,0.2991903548819055,11.21955821540093,0.0,UPI,Semi-Urban,Occasional
6047,67,38605.25517644837,25,485.1061666363981,3.74454164022834,102.245106781917,0.2121882781164023,,65.87820982449976,2.0,Wallet,Rural,Occasional
36550,68,20567.14370358181,49,291.9017519510151,2.165890152354974,92.20210996072667,0.7500986693501462,0.0090884778789471,,0.0,Card,Rural,Occasional
26281,54,15708.35043585028,28,108.565791124537,2.790061836594982,28.6448601118533,0.2374301983647415,0.1626915290134542,,0.0,UPI,Urban,Regular
4266,32,220565.0867788756,14,433.0046945132449,0.8233236300699506,237.4809865742994,0.2125426680416692,0.0095302470957894,104.1226282592831,0.0,Card,Semi-Urban,Occasional
39384,58,24286.96965423772,58,1094.087700525018,2.623523342388406,301.9402932295895,0.304571649288099,0.1074046887275665,,4.0,Card,Semi-Urban,Occasional
13543,67,32614.49542550022,47,315.1391109247476,3.831738196395041,65.22272070946907,0.7006526824322578,0.3370171047496362,38.29593590029798,1.0,Card,Urban,Regular
38804,52,36513.47628677601,61,107.9017001856582,2.205363285944181,33.66286144812893,0.602460147555556,0.4519342596539621,59.89175377357803,0.0,UPI,Urban,Regular
4166,66,31591.04258648514,65,417.395211496182,3.706600095708114,88.68295648844247,0.437872001930467,0.1057584523982247,18.29401083285334,3.0,Card,Urban,Occasional
26064,65,27234.05128336139,44,342.8321735861189,2.277072293926852,104.6153831337391,0.0716902690797474,0.0474260825244042,76.04606979771445,2.0,Card,Semi-Urban,Regular
10630,66,28500.20998895284,23,268.22927408346,3.654100649089211,57.63289071454685,0.7151494836701262,0.2098166544529444,124.8125118421002,2.0,Card,Urban,Regular
37174,52,13874.19547487533,10,,2.484083906842228,36.22477419406427,0.1967260449653139,0.1218596708357287,,5.0,Card,Semi-Urban,Occasional
1957,31,16500.62248850105,36,189.460915937706,3.202668464679508,45.08109967036243,0.5754828523408231,,11.51891982938979,2.0,Card,Semi-Urban,Regular
16672,44,69141.82760228655,49,371.3393523201091,,138.7199657122594,0.0442859094800586,0.0724162099679263,52.67091047917779,1.0,Wallet,Rural,Occasional
34036,40,25609.18374364357,10,295.6703128145508,6.875131265921004,37.54481072512915,0.0107248523454126,0.0473001448677802,19.01953536111762,0.0,Card,Urban,Occasional
28417,68,44053.24336208215,11,494.5642820496228,3.844723935470099,102.0830678150154,0.2237961114090453,0.0389763731078902,65.57555584994887,0.0,Wallet,Urban,Occasional
1732,70,24547.49109122252,68,,10.4116099948802,9.300644023391506,0.1006875626376112,0.3071626537264894,49.833679603861,2.0,UPI,Urban,Loyal
25765,58,11251.40315194758,1,485.4675146867365,3.684837316725833,103.6252663360406,0.0230328749201075,0.0649051386765835,55.97266968975363,0.0,Card,Urban,Occasional
31641,48,14157.85714816324,28,180.0345636841899,8.153372270223068,19.66865963376823,0.4319449905073717,0.0775690394704885,28.82032964406231,0.0,Card,Urban,Regular
7782,66,33163.28514943219,68,966.5638615800611,3.116919971962527,234.7783945674568,0.5888273123668499,0.086400270361445,53.43979263122242,0.0,Card,Rural,Occasional
19962,57,48402.9924636021,59,327.8870778724972,5.257889419864526,52.39579287414053,0.0850130746959061,,89.08899631763099,,Wallet,Semi-Urban,Loyal
32534,69,11873.83942313245,4,59.30421228142641,0.9055520751356664,31.1218008970992,0.4517152939731404,0.2410057359017746,32.48912505821583,1.0,Card,Rural,Occasional
19194,53,74623.11528136706,2,302.8407192456563,3.065462557805304,74.49108556275611,0.2244307106719024,0.2359247496034469,22.04761172330784,,UPI,Urban,Occasional
18961,69,62607.15934764436,29,418.2752379189257,2.981624711483512,105.0513969115589,0.5588421487556872,0.046752034289314,109.3317495141405,1.0,Card,Rural,Occasional
35364,35,49149.06300120421,29,405.9958572061944,3.159662753124565,97.6030705617246,0.7047462166505217,0.0114753412344083,41.51967802898611,0.0,UPI,Semi-Urban,Occasional
38319,45,47115.4762235203,54,193.2129293981937,2.764115996878937,51.330227218927,0.210217507410919,0.1184749881330231,,2.0,Card,Urban,Regular
23752,19,45272.11503565208,72,334.1877818913003,3.321395637754578,77.33329921741351,0.2698733766790953,0.2229461689940028,87.23442284401831,1.0,Card,Urban,Regular
30259,70,34748.16975180656,1,165.6742015396647,2.477454476875901,47.64237825149165,0.647320961479175,,2.783019071920894,2.0,Wallet,Urban,Occasional
8114,66,27731.32162568368,59,520.165448547634,4.240168557208231,99.26502227339782,0.6285203208194357,0.1867749569992296,80.83375182446949,2.0,UPI,Semi-Urban,Loyal
48563,28,21376.19343906717,49,268.8478580065457,4.493712336993489,48.93737449559954,0.2886619117630774,0.3719414729831181,43.39014947727038,,Card,Urban,Loyal
10792,19,12108.2079726351,69,289.6906420913988,4.730773277865862,50.55000923004226,0.1247574531187714,0.1315471217382532,45.62991404407788,2.0,UPI,Urban,Loyal
32835,31,26905.76250907657,40,344.1713659783417,1.065641487454041,166.6171831214245,0.4911638947670301,0.1000751490135292,84.01653386082292,2.0,UPI,Semi-Urban,Regular
25057,29,24954.16103391556,14,270.8573275136552,0.9862139518597968,136.3686561863273,0.2780150523909949,0.1122109323064072,67.0700130836292,0.0,UPI,Semi-Urban,Occasional
41777,30,18550.83709805888,69,412.4547789050582,2.704811776461674,111.3294827892655,0.5581664785381496,0.1621359531467193,129.1938833040474,1.0,Card,Urban,Occasional
31982,44,13292.28302924598,34,426.9868233568418,1.781572715298797,153.5055405916198,0.1935618106915097,0.2613677747963036,26.49491093349621,3.0,UPI,Semi-Urban,Occasional
8195,47,36580.19514157453,66,130.5517041837553,1.498494769721679,52.25214227616659,0.1441763262957193,0.1344695343273687,108.0463991901978,2.0,Card,Semi-Urban,Regular
33192,58,48732.13140567875,53,255.3759773450436,5.565052251971093,38.89930613551011,0.2945588629341293,0.1389335355420616,68.95770809148715,1.0,Card,Rural,Loyal
14382,30,116611.765765155,47,91.6943698464529,3.016674286618088,22.82843051325843,0.1651203955922003,0.1746503185406582,58.41488807640778,1.0,Card,Urban,Regular
40921,54,40350.14966766705,59,,8.275803243671144,17.06568794417833,0.3283067112799446,0.1808323237668502,81.84465922970656,,UPI,Urban,Loyal
7235,60,83766.98081276249,27,478.7982960444953,2.760244908575108,127.3316785703539,0.4240746788478642,0.170771754103114,24.23385632670965,0.0,UPI,Rural,Occasional
26989,53,48315.48088119692,45,297.1382407719213,1.222856281017219,133.6740675991637,0.095099334112154,0.0227868752125984,14.10240142868453,1.0,Wallet,Rural,Occasional
10070,60,40516.35950704444,38,299.9819023177357,6.195707894259713,41.68900499102286,,0.2989550851306889,73.44330324595231,0.0,Card,Semi-Urban,Loyal
32281,54,42523.37502966562,69,417.761625867234,5.767094838874121,61.73426497104322,0.1716558243118487,0.2869527796243946,10.87793471466733,1.0,Card,Semi-Urban,Loyal
35075,20,25643.24662513461,30,692.3310741771587,3.699058768253374,147.3339892777072,0.1113531872489328,0.2595009011165068,45.27820793862017,1.0,Card,Semi-Urban,Occasional
34185,52,34404.5272602513,46,192.8437021491753,8.862846361654327,19.5525404206772,0.0856533559560138,0.1711353997035046,26.38451898436405,1.0,Card,Urban,Loyal
29580,48,30025.22204378634,50,284.8267295208535,3.712792522546379,60.43693376235414,0.097593271174219,0.0490302546870585,56.97519775045836,0.0,UPI,Urban,Occasional
42111,61,66445.07449163635,26,189.315688792637,13.12678417659391,13.4011878730551,0.2299258506297463,0.2085371057894237,47.91932378690323,1.0,UPI,Urban,Regular
31145,26,81746.366435007,17,181.3340743702468,1.017173700630211,89.89512123502001,0.1218974736974366,0.3410390206205717,3.938128260802742,3.0,Card,Rural,Occasional
1167,52,24571.72907648903,57,330.7526358683787,8.559729427240502,34.59853528133309,0.4861543943631219,0.1501066447780908,12.06669327352282,2.0,Card,Semi-Urban,Loyal
49835,32,60862.37822808569,11,265.1952605467047,5.233276078642979,42.54508499235914,0.1468833199434792,0.3223680022226329,35.99335371333,2.0,Card,Urban,Regular
35301,30,19233.22436216156,17,563.8492056554924,2.899669117108784,144.5889865839516,0.5222053011629924,0.0478159439364152,135.3271891921619,1.0,Wallet,Urban,Regular
37354,55,42057.24359460741,47,368.4282661734607,2.21357419221163,114.6475059036689,0.6907426669347635,,21.9769072971408,1.0,UPI,Semi-Urban,Occasional
48204,53,30456.10690295356,60,301.1082328578899,4.993325251750525,50.24059603138383,0.1647892714774887,0.0152278548828022,67.95230683125212,0.0,UPI,Semi-Urban,Loyal
47543,70,26867.37547458877,71,174.140011470241,2.41053501293312,51.05944105833341,0.224639131145951,0.1894612052742539,17.86500980172751,,UPI,Semi-Urban,Occasional
29854,27,41615.96346951184,15,251.208390833863,2.636447157440083,69.08072081286723,0.2959735651916159,0.1138172233379195,42.9544362722974,2.0,Wallet,Rural,Occasional
37188,40,47582.08116907525,56,527.7069601058997,2.45003668560251,152.9569126925796,0.1677476657677141,0.0088877056895619,20.69946507136697,2.0,Card,Urban,Regular
32391,42,15384.69524101812,11,350.9407179273073,0.8628921017111546,188.3848869212295,0.0985600707178017,0.1673839875707318,64.02863040801634,,UPI,Semi-Urban,Occasional
17272,36,20929.89583500684,56,,1.237773691036499,261.0903976171431,0.4199812587177433,0.4150178915254179,73.81805036411957,3.0,Wallet,Rural,Occasional
22931,39,23167.35641818134,59,254.4235865496883,8.287919124189985,27.39295886923185,0.295936339060169,,52.65091704806056,2.0,Card,Urban,High_Value
44195,31,31977.58556902664,3,211.3796895795145,0.2181977470480543,173.518371784656,0.0745460822326478,0.1339973582648264,28.55232704341794,1.0,UPI,Semi-Urban,Occasional
36809,64,34206.24379452637,62,495.6548099766876,8.632077476860886,51.45876485808984,0.0719551933714201,0.3985816287662831,47.2344982758569,2.0,Card,Urban,High_Value
26795,19,,45,161.8044859559665,1.770176245235982,58.40945543960613,0.0872340310882125,0.1613453502593691,93.58047578352269,4.0,UPI,Rural,Regular
2270,29,61563.71340678392,48,160.8009813213661,2.757380867226344,42.79602920320067,0.366420448444674,0.3366734436908558,72.71198655303827,2.0,Wallet,Urban,Occasional
23692,69,68071.90691703257,67,455.6605890581508,1.909492802122263,156.6116914693103,0.159347293504534,0.1198128461393793,107.6555140985509,0.0,Card,Urban,Occasional
28538,45,25537.17287476152,3,344.3683731523587,3.458722171438817,77.23476814910673,0.4894748501275175,0.2578077285020821,111.9016255768428,,Card,Semi-Urban,Occasional
2446,49,65799.18807281289,52,70.96513429214096,7.987126951559545,7.896309318277328,0.1108479747758744,0.2683340722048103,170.1427893241001,1.0,Card,Urban,Loyal
23183,59,23363.29521852851,66,112.4564453675322,1.972514332163294,37.83209525711191,0.4107560346927147,,70.36006259995276,0.0,Card,Semi-Urban,Regular
24070,48,65314.11513412232,70,496.9114665360281,10.34324930399565,43.80680113951049,0.4183191053696877,0.1572220122194413,114.9814108728535,6.0,Card,Semi-Urban,High_Value
21848,37,109484.3742717608,66,405.0101116925754,5.74191904235721,60.07341665600448,,0.1542250320208014,28.28949139536348,2.0,Card,Rural,Loyal
24758,47,21165.67921028527,33,316.0698325249736,2.050858956736909,103.6002768423719,,0.0905233916091193,13.87624681065072,3.0,Card,Urban,Occasional
17984,69,31023.29813864975,39,261.4011998793066,1.3819439394798,109.7428010570202,0.6897718580327464,0.4252391686447432,,1.0,Wallet,Semi-Urban,Occasional
19304,37,67956.9963601838,70,496.2963693466109,13.66159707891415,33.8500892280261,0.5862916498424309,0.5681457538533806,35.83923566895122,3.0,Wallet,Semi-Urban,High_Value
18277,30,44251.88780568262,22,206.5073785780962,2.458809515327647,59.70475611997792,0.1714808255888411,0.042368079181956,17.93421718639323,2.0,Wallet,Semi-Urban,Occasional
47516,44,293811.6894839635,34,155.6130358766939,1.787262318699256,55.83006480327064,0.3659261265926438,0.2204461466531147,16.11163195465991,0.0,Card,Semi-Urban,Regular
5408,28,32153.962396396,39,29.50368617004501,0.8055689278478264,16.34038208954579,0.0427538939593319,0.1835919043213981,52.87100647338432,4.0,Wallet,Urban,Regular
2349,40,18902.53157563022,25,681.3377698611698,17.88560652273573,36.07709231053452,0.524324955400675,,76.8064261002893,0.0,Card,Urban,Loyal
26361,65,20659.91024581736,34,288.9609644900692,7.548279493377342,33.80340625431558,0.3813122669333428,0.0641679155562173,43.84604780490049,1.0,UPI,Urban,Regular
45209,37,15124.34227445757,32,339.079759996002,8.032657567315045,37.53931303927349,0.687322339661612,0.1034443601207262,,3.0,Card,Urban,Loyal
16508,43,45292.32922017967,39,337.5913643219378,1.531781701872955,133.341418840414,0.0871927820327063,0.5123424867871714,69.56312358567766,4.0,Wallet,Urban,Occasional
33746,28,21093.6677249425,52,183.813938835575,3.976616133942722,36.93552684963638,0.5882575732748686,0.0842611908424391,71.6915163681161,0.0,Card,Rural,Regular
27990,20,57464.12979665065,27,20.21024255450433,2.572261201115249,5.657548935165981,0.2404910375917309,0.2287454396039333,,,Card,Semi-Urban,Regular
32366,28,39557.81603871528,66,151.9490316106927,1.84365292786089,53.4344504992017,0.3471856889499629,0.0735586102440867,84.05080782738476,1.0,Wallet,Rural,Loyal
9225,67,30302.40098514515,45,284.0027132194888,1.528045274215902,112.3408334953871,0.2953934319719443,0.0028161821415779,42.84719955070372,2.0,Wallet,Rural,Occasional
8371,70,49106.01779703842,16,422.8233945186249,3.857394455186493,87.0473663235553,0.2558008183493478,0.0708905795282555,158.8996783260172,3.0,Wallet,Rural,Occasional
46801,39,54996.69005716629,35,295.6464569104866,1.985797941049695,99.01757009268631,0.4133548780524219,0.4460739024314672,46.03833324792625,4.0,UPI,Urban,Regular
39142,49,20915.41269697692,32,535.8399717638355,,131.2101259203596,0.342601420004493,0.2475580178156231,14.48721530303546,4.0,UPI,Urban,Occasional
9770,48,18290.0290611341,52,476.9174629906568,2.40045602552289,140.2510308649914,0.1696583434257044,0.2446677110544181,163.3050621246598,1.0,Card,Semi-Urban,Occasional
31272,56,37357.02152671151,51,469.5965718611307,8.25697892094841,50.72892310453904,0.0613093134763717,0.1872231197341645,48.65093503261719,1.0,Card,Rural,High_Value
9556,61,20299.21977536262,19,144.7378115522883,,12.15246425811058,0.1204407474030603,0.0895592579182379,14.9762031807032,1.0,Wallet,Urban,Regular
33646,63,53324.92449105292,20,577.2256690390225,1.921059362729272,197.6083322386492,0.2841629568494445,0.0795805951834001,67.67880381575434,1.0,Card,Semi-Urban,Occasional
35138,41,27776.56001632991,46,146.9713600835716,13.62709807835654,10.04788231378872,0.5783733962279423,0.1951549896775385,115.9273192635153,2.0,Card,Semi-Urban,High_Value
22861,58,24087.61567585293,1,,0.9082004110089515,69.80591451349127,0.1975400735749286,0.0579667550446582,169.3306775928394,6.0,UPI,Semi-Urban,Occasional
7896,61,18293.85544365385,49,112.8888363985452,3.549145758593175,24.81539224925958,0.1086322279170667,0.2603297970402606,81.56322354814512,3.0,UPI,Urban,Occasional
34964,30,19749.8651497673,12,271.4111344176249,4.187244058960541,52.32280018689005,0.3388329321331907,0.052079435306013,5.658852913244683,0.0,Card,Urban,Occasional
38174,65,32221.19322953281,42,174.3552845409926,5.958929067764825,25.05490181652257,0.3558184536213982,0.0076073217578126,10.0264923237263,3.0,Card,Rural,Loyal
1789,51,85683.12607382702,26,448.799759521292,1.730368848880595,164.3733079159954,0.7609927585611427,0.1915503645809896,130.2909572259918,1.0,Card,Urban,Occasional
26477,39,,31,654.8065052602611,5.88423616809819,95.1167986209798,0.36358845108513,0.1145346876159428,42.1428393567269,2.0,UPI,Rural,Occasional
32996,32,33735.3151137126,17,478.6736027911816,5.710897715867644,71.32780487167572,0.3211581291248372,0.0807170896760015,24.18679109143437,0.0,Card,Semi-Urban,Occasional
893,65,29652.61724275918,16,514.3721401953266,8.633419909336071,53.39455199049625,0.5167689356387184,0.0800279407969005,16.67270862361234,1.0,Card,Urban,Regular
14721,48,29730.25791164385,59,356.3178688927433,1.12321763692605,167.8197574736676,0.3267942957233744,0.1729516875156208,26.37978112495799,2.0,Card,Semi-Urban,Occasional
31572,24,27314.44662680289,52,469.1918547964041,3.091926349857654,114.6628298460763,0.4433993444495365,0.0805482213637513,53.75618112822553,3.0,Wallet,Urban,Regular
6736,27,59384.99816497175,11,211.1529028637238,2.027634731562953,69.74186835104793,,0.2826426769069454,119.653180123652,0.0,UPI,Urban,Occasional
38671,34,65881.20663082223,71,135.8400299920276,9.708529692126149,12.68521766269268,0.3219077613225394,0.0510712109236574,43.30088880097134,2.0,Card,Urban,High_Value
18431,38,18030.54408854331,42,367.1243659753772,5.595184324406699,55.6655201609401,0.2289593383858893,0.0713910910275711,14.42650234215259,4.0,Wallet,Urban,Loyal
18538,62,35207.78888938064,17,215.0596619879704,5.540466849716032,32.88139316802861,0.1547682491039817,0.3515458692260449,,2.0,UPI,Urban,Regular
431,59,56864.93736535851,4,528.1669355745571,9.705104640980482,49.33785827302125,0.2702086964497656,0.3145098867185009,81.37100414141966,1.0,Card,Urban,Occasional
25628,48,41481.67319932929,22,280.9406084209194,3.686246542957376,59.95002735038023,,0.1177232296464351,33.67743901506058,1.0,Card,Semi-Urban,Occasional
11190,52,42610.94184036383,49,355.1165225390308,15.20369019540647,21.91578080403571,0.8418813820092355,0.1069393848864188,24.54546562390527,2.0,Card,Semi-Urban,High_Value
12709,19,100324.2267831448,72,185.2600553312793,1.457636620023494,75.38138625616197,0.383452850327494,0.1568787667229787,185.7821571371866,4.0,Wallet,Semi-Urban,Regular
9739,30,28487.18235204197,10,802.2171112081387,4.118515000116947,156.7284869126709,0.2351791198822746,0.0993481815108774,53.95519150648525,0.0,Card,Rural,Occasional
48874,41,18496.58132670688,30,171.7111606040628,8.276205159198353,18.51092743823079,0.1514815583916677,0.4077305966324875,20.30015125883395,1.0,Card,Urban,Loyal
12031,67,44181.84723698837,66,755.2475747031554,9.441661526992208,72.33021035500943,0.2153439738124308,0.0443773137088461,64.74964595937925,1.0,Wallet,Semi-Urban,Loyal
32823,31,20925.11762574628,62,720.2360233433714,2.08823096188825,233.2196109137492,0.7198956933236597,0.1008090090806494,80.92431633982243,0.0,Wallet,Semi-Urban,Occasional
49637,32,50836.52144813701,60,815.8258087302677,5.879398650141956,118.5896980564476,0.040683815229702,,110.9097348795328,2.0,Card,Urban,High_Value
1617,54,22294.97533934233,64,434.3195254456939,5.350323738128997,68.39328880792743,0.1709156799007164,0.1801503109158065,34.28922441339459,0.0,Wallet,Semi-Urban,Loyal
2865,55,,66,38.63593753956736,1.878335594569953,13.42301349865351,0.0106061210236826,0.1904732721672983,101.8940980997662,1.0,Card,Rural,Occasional
253,55,26385.65657667787,14,119.6483784083735,5.034325915086915,19.82796091759491,0.432541476990618,0.1015525560814536,5.799801041816746,2.0,UPI,Semi-Urban,Occasional
7965,48,55885.3694599289,9,303.8478797663556,5.744316957783325,45.05243179825614,0.0504234164411699,0.1911907652279121,46.99570276156923,5.0,Wallet,Semi-Urban,Regular
27816,65,61724.50119224122,54,403.210678402369,7.400097488236996,48.00071415444899,0.1443928410836604,0.1264046708756941,54.21132531883633,1.0,Card,Urban,High_Value
677,62,23069.5071466799,42,226.8346249650293,8.78915830338134,23.17202541169213,0.5149218769107601,0.2330094741850672,155.6262694770809,3.0,Card,Urban,Loyal
7097,44,43050.10416775405,57,362.2154382298718,3.894217844321589,74.00885080138484,0.5289126027772403,0.1495079002897911,52.1592436405765,2.0,Card,Urban,Regular
44810,38,27588.7028292075,61,92.16078509280564,1.919540455471324,31.56688064386743,0.3025839058214831,0.1830904080030344,,3.0,Wallet,Urban,Regular
10874,23,44104.23940652019,39,774.3303835037102,9.033928445293377,77.17120843799978,0.6412282785843517,0.1674258458483079,49.87789898459666,3.0,Card,Urban,High_Value
40078,38,46370.33416149214,20,262.3389561957232,2.575203027357866,73.3773590445844,0.1587646170782661,0.106467331537451,16.67095944786568,0.0,Wallet,Semi-Urban,Occasional
16530,36,56059.16898311388,14,171.6829426331435,3.364880917068322,39.33278957549536,0.1903595148289304,0.0397313830283333,,0.0,Card,Rural,Occasional
15983,64,76490.07249644528,61,235.5067801017023,,28.97606738611893,0.5619582936009391,0.1251408141637793,66.86438210144249,1.0,Card,Urban,Loyal
48975,64,92622.67687741415,46,122.6162278471571,1.956982306112812,41.46667621029692,0.3656970464141171,0.1404372253705776,81.91121336044488,0.0,Wallet,Rural,Regular
1671,68,62074.96570715679,56,132.6588956770818,,86.75676016377267,0.4202926274618993,0.1478058829618485,37.06846479329572,1.0,Card,Urban,Occasional
24274,24,51659.40549751376,32,194.5120564955312,4.51681369002385,35.25804339691055,0.0320153063432583,0.3638394455487359,90.29440509494832,1.0,Wallet,Semi-Urban,Regular
14274,45,50931.41467290058,51,2120.33453291926,12.09502764063575,161.9190574550264,0.1122968034194022,0.2754754702804983,19.27086942016141,0.0,UPI,Urban,High_Value
10613,42,76869.41845511553,72,,3.033087682638548,79.96705908740847,0.1551740292859418,0.0848955292447477,40.01738071557374,2.0,Wallet,Semi-Urban,Regular
2645,21,17886.77954452032,50,121.1341638352383,1.538893846331208,47.71139368835031,0.3318516490476426,0.0268225350665146,63.40127473065365,2.0,Card,Urban,Regular
19388,39,12366.69992545819,17,151.4558626824006,0.5972745693537115,94.82143245020332,0.2316850710504694,0.212056728160291,44.91126887981101,2.0,UPI,Urban,Occasional
13572,48,31371.18791004374,46,423.0321717032863,0.8054390957948302,234.3098544218961,0.5585007749386078,,,0.0,UPI,Semi-Urban,Occasional
32648,24,6528.044086044516,41,726.1888568574566,6.083240902018114,102.5221176157591,0.0498354979906797,0.1304414033363125,36.98082938104626,0.0,Card,Semi-Urban,High_Value
14425,38,35694.36573711975,43,189.9268104148437,5.264841579947789,30.31629898236415,0.3599077998914625,0.12926176510353,49.64095779690845,0.0,Card,Semi-Urban,Loyal
30951,28,87904.28971952263,29,494.3214860607752,4.808274339381282,85.10642872172461,0.215285765696701,0.0943435781521523,80.73629277953793,2.0,Wallet,Semi-Urban,Regular
8297,47,24153.99967590809,57,209.9326621879608,1.08106099062554,100.877707637419,0.2935761539530303,0.0754974554472487,52.70713787064867,1.0,Wallet,Urban,Occasional
17051,47,25047.3968552417,33,78.05846229523732,5.956684487712471,11.22064144681439,0.2169081422904676,,56.19663735086235,2.0,Card,Urban,Loyal
20905,64,41299.81151541626,63,236.1843081756441,,53.52778825112048,0.6292379819727226,0.2025507092272739,39.98357734192408,1.0,Card,Urban,Occasional
17916,42,65523.68164930206,22,270.935693212838,3.380281354726919,61.85349096821408,0.307964110314251,0.0458858061783675,72.72004146951762,0.0,UPI,Rural,Occasional
44944,31,,35,450.4147252853223,3.732420413153513,95.17639726880952,0.2409545290503986,0.165772104207416,37.38180374672184,1.0,Card,Urban,High_Value
42549,27,43355.20329089446,69,228.9898555505316,4.472430734162065,41.84426750640169,0.4271201186619218,0.0891944082715379,29.38405235956816,2.0,Card,Urban,Loyal
48169,21,45212.01764950928,64,190.4786626274957,9.979879799806335,17.34797339319282,0.2299933869613154,0.24947565647787,19.16788900314993,1.0,Card,Urban,Loyal
38902,55,93281.66514055023,67,207.7014908397905,3.640071504729101,44.7625625226042,0.1487706567122394,0.2061767240221039,64.90987881284356,3.0,Card,Semi-Urban,Regular
9023,48,41575.4935475466,60,205.2777186299565,5.700789482693382,30.63485566292483,0.152408616172378,0.1963060505205411,100.2149364633512,1.0,Card,Urban,Loyal
8756,19,83554.01828395446,43,412.0920719659599,3.644338300730766,88.72998590587576,0.4641154424227787,0.1272514058200947,40.07330199319721,1.0,Card,Semi-Urban,Regular
10596,31,21756.23094026146,30,333.6886360566279,4.643675744282317,59.12611765385216,0.751465618229021,0.313651132790426,64.78699279609259,0.0,Card,Semi-Urban,Occasional
44398,59,12217.11142954706,50,455.1689230932504,2.786649977390276,120.2035904588542,0.71376860592424,0.0607573525752231,78.08161904860246,5.0,Card,Semi-Urban,Regular
46146,46,32238.67714352358,26,433.4563939463978,11.65703448051397,34.24628372575914,0.4118067350635644,0.0611325058462553,32.39419837836721,1.0,Card,Urban,Loyal
34928,45,50347.27671646045,35,1066.971733481735,2.104471045160294,343.6887372955492,0.2708634234393806,0.2168169921909526,71.3215680139808,1.0,Wallet,Semi-Urban,Occasional
38308,58,99844.17834719464,30,882.5360923808211,,135.101418272614,0.4431057181769985,0.0268724798756083,19.42272563382239,1.0,Card,Urban,Occasional
39601,56,41408.48834350651,3,541.4441874794669,0.5054864311723886,359.6473380751897,0.2653049441948478,0.1677673114598636,72.14765812306945,2.0,UPI,Urban,Occasional
21042,63,30526.5600860047,53,205.0183232385464,3.770619841328887,42.97519610815126,0.4006985577165766,0.0953313096585491,26.30707490250731,1.0,UPI,Rural,Occasional
34635,50,,72,180.353809395874,7.141611615964576,22.15210180773362,0.1853518254497133,0.0820067285909205,45.91325159742232,0.0,Wallet,Rural,Loyal
29400,41,26326.75989765308,68,809.4357589196771,2.5418424927896,228.5352215880598,,0.2428495736223706,53.95941436536987,0.0,Card,Semi-Urban,Occasional
13427,48,34656.29465399647,27,796.1278178478747,3.149715496682685,191.8511807578871,0.2246119785495927,0.2781069368419279,84.51483898512063,1.0,Wallet,Semi-Urban,Occasional
22765,44,41290.94358798496,23,398.4173770831009,8.640008269329728,41.32956797876304,0.3771183676632922,0.0649125820829493,58.38123087044403,0.0,Wallet,Urban,Loyal
29454,62,23913.9571207925,65,110.0706638819266,1.672115488336318,41.19233033242044,0.2638654214136215,0.0935991113495839,73.9848436582449,6.0,UPI,Rural,Occasional
24305,22,52161.45352472235,58,111.6478848477417,4.36343176695342,20.8165013929432,0.1526893177937837,0.0807252797773568,,0.0,Card,Semi-Urban,Loyal
37750,33,44596.22711471546,3,244.6047045992383,2.883881152572743,62.9794514791495,0.6558194641867151,0.0849254226196251,29.62857428190105,1.0,Card,Urban,Regular
44478,24,14927.4165087432,36,250.4239852381137,1.650703428423558,94.47453930636344,0.5760278379943569,,199.4183839971904,0.0,Wallet,Rural,Occasional
47525,63,17809.73188202702,15,637.6742694454762,0.4543556659174055,438.4582701393281,0.0464246870847579,0.1399670090110361,96.95521797421604,1.0,Card,Urban,Occasional
